"タブ名","第1層イニシャル","第1層","第1層説明","編集用シート","第2層","第2層説明","第2層メモ","第3層","UID","第4層","メモ"
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","呼吸器系","JkxnuRA","呼吸器系疾患に特異的な治療法について基本的事項を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","呼吸器系","JkxnuRE","呼吸器系の疾患・病態について病因、疫学、症候、主な検査・診断、治療法を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","消化器系","JkxnuRI","消化器系の構造と機能について基本的事項を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","消化器系","JkxnuRM","消化器系でみられる症状・症候について説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","消化器系","JkxnuRQ","消化器系で行う検査方法について基本的事項を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","消化器系","JkxnuRU","消化器系疾患に特異的な治療法について基本的事項を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","消化器系","JkxnuRY","消化器系の疾患・病態について病因、疫学、症候、主な検査・診断、治療法を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","JkxnuRc","腎・尿路系の構造と機能について基本的事項を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","JkxnuRg","腎・尿路系でみられる症状・症候について説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","JkxnuRk","腎・尿路系で行う検査方法について基本的事項を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","JkxnuRo","腎・尿路系疾患に特異的な治療法について基本的事項を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","JkxnuRs","腎・尿路系の疾患・病態について病因、疫学、症候、主な検査・診断、治療法を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","生殖機能","JkxnuRw","生殖機能の構造と機能について基本的事項を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","生殖機能","JkxnuR0","生殖機能でみられる症状・症候について説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","生殖機能","JkxnuR4","生殖機能で行う検査方法について基本的事項を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","生殖機能","JkxnuR8","生殖機能に関する疾患に特異的な治療法について基本的事項を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","生殖機能","JkxnuSA","生殖機能に関する疾患・病態について病因、疫学、症候、主な検査・診断、治療法を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","妊娠と分娩","JkxnuSE","妊娠と分娩に関する構造と機能について基本的事項を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","妊娠と分娩","JkxnuSI","妊娠と分娩でみられる症状・症候について説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","妊娠と分娩","JkxnuSM","妊娠と分娩で行う検査方法について基本的事項を説明できる。",""
"知識","PS","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","https://docs.google.com/spreadsheets/d/1_dpJDDXgF1pyxYlRlAoirtS53T2RviSHOLJ-FJedxOU/edit?usp=sharing","人体各器官の正常構造と機能、病態、診断、治療","","","妊娠と分娩","JkxnuSQ","妊娠と分娩に特異的な治療法について基本的事項を説明できる。",""
